,smiles,toxic
3485,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,1
3035,O=P(OCCCl)(OCCCl)OCCCl,0
2209,CCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1
3500,CC[C@H](NC(=O)c1cc(F)ccc1[N-]S(=O)(=O)c1cccc2cccnc12)c1ccccc1,1
4737,CC(C)CCOC(=O)c1ccccc1,0
1307,C=CC(C)CCC=C(C)C,0
2493,COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,0
4167,O=C1CCCC1,0
1131,CCO[Si](CCC1CCC2OC2C1)(OCC)OCC,0
2831,COc1ccc2nc(NC(=O)Nc3ccccc3)sc2c1,1
5041,O=[Si]=O,0
2329,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,1
1640,CCCCCCCCO,0
2910,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,1
4679,Cc1cccc(OCCOc2cccc(C)c2)c1,1
692,Oc1cc(Cl)cc(Cl)c1Cl,1
697,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,1
1103,CCOC(N)=O,0
5070,CC(C)=CCl,1
5116,c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1,1
4063,COc1ccc2cc(S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc3ccc(CN4[C@@H](C)CCC[C@H]4C)cc3)C(=O)N(C)C(C)C)c3ccc4c(c3)OCO4)ccc2c1,1
4094,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1
4992,Cc1cc(=O)[nH]o1,0
2223,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,1
4667,COc1ccc2c(c1OC)C(=O)O[C@H]2[C@@H]1c2cc3c(cc2CCN1C)OCO3,1
2149,COC(=O)CCC(=O)OC,0
1264,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,1
1824,CC(C)(C)C(=O)CCl,0
2544,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,1
3274,O=Cc1ccc(F)cc1,0
4307,COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1304,CC(CO)CO,0
2827,CC1(C)CC(=O)CC(C)(C)N1,0
2374,O=C1CCCCCN1,0
4188,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,1
1608,Cc1ccc(C(=O)O)cc1,0
4437,O=C(Cl)OCCOCCOC(=O)Cl,0
3397,CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0
433,CC(C)c1cccc(C(C)C)c1O,1
4121,O=[N+]([O-])c1ccc2c3c(cccc13)CC2,1
1505,Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,1
4318,CC(=O)N(C)C,0
590,CC1=C(C=O)C(C)(C)CCC1,0
3597,c1nc[n-]n1,1
585,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1562,C=C[Si](OC(C)=O)(OC(C)=O)OC(C)=O,1
5171,C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1CC2,1
2652,CNC(=O)c1ccccc1,1
1886,O=S(=O)([O-])c1ccc2cc(O)ccc2c1,0
3610,CCC(=O)C=Cc1ccc(OC)cc1,0
2707,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,1
3214,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1cccc(S(=O)(=O)[O-])c1,1
3994,O=C1OC(=O)C2C3C=CC(C3)C12,0
880,N[C@@H](CCC(=O)O)C(=O)O,0
3047,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1
711,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,1
3234,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,1
3187,O1[As]2O[As]3O[As]1O[As](O2)O3,1
63,Oc1nc(Cl)c(Cl)cc1Cl,1
162,NC(=O)OCC(COC(N)=O)c1ccccc1,0
1409,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1
2387,CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0
4336,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,0
5267,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,1
2291,CN(C)CCC#N,0
1798,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1
3495,NS(=O)(=O)Cc1noc2ccccc12,0
1476,NC(=O)c1ccc([N+](=O)[O-])cc1Cl,0
273,CC(C)CC(O)CC(C)C,0
4186,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@@H](C)[C@](C)(O)C2,1
4023,CNC[C@H](O)c1cccc(O)c1,0
1871,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@@]312,1
375,CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,1
1035,OCCN(CCO)c1cccc(Cl)c1,0
3134,O=c1nc([O-])n(Cl)c(=O)n1Cl,0
3174,CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1,1
4727,CC(C)CCOC(=O)c1ccc(N(C)C)cc1,1
2139,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,0
787,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,1
1412,CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21,1
2958,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,1
3778,CC1=CC(=O)[N-]S(=O)(=O)O1,0
3952,CC(C)[N+](=O)[O-],0
4177,COC(=O)CC(=O)C(C)(C)C,0
2687,FC(F)OC(Cl)C(F)(F)F,0
2756,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,1
5077,NCCCOCCOCCOCCCN,1
810,C[N+](C)(C)Cc1ccccc1,0
2181,Nc1nc(-c2ccccc2)cs1,1
883,CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,1
1880,CCC(CO)CO,0
184,CC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,0
4768,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,1
5236,CSc1ccc(Cl)cc1,0
2721,O=C1OCCO1,0
4991,COC(C)(C)CCCC(C)C/C=C/C(C)=C/C(=O)OC(C)C,1
4069,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,1
1286,NNC(=O)OCc1ccccc1,1
3906,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,1
423,O=c1sc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,1
365,CC(C)(C)C(=O)Cl,0
1925,COC(=O)C1(O)c2ccccc2-c2ccccc21,0
4980,COc1ccc(NC(C)=O)cc1,1
5226,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1,0
566,CCCCCCCC(=O)OCCCCCC,0
5052,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,0
5039,NCc1ccc(S(N)(=O)=O)cc1,0
4614,COc1ccccc1OCC1CNC(=O)O1,0
2970,CCCC1([C@H](O)C/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC)CCC1,1
5004,OC1OC[C@@H](O)[C@H](O)[C@H]1O,0
5147,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,0
1138,N#Cc1ccccn1,0
3059,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,1
827,CCN(C=O)CC,0
4949,CCC(=O)C(=O)CC,0
4511,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)[O-])CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,1
3084,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,0
4035,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,1
5196,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,1
4378,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,1
3086,C=CCOC(=O)/C=C\C(=O)OCC=C,1
503,S=C(Nc1ccccc1)Nc1ccccc1,1
4246,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,0
1927,CCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
811,COc1cccc(C=O)c1,0
1027,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,1
2606,CC1(C)C(O)C(C)(C)C1O,0
2065,OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO,1
399,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
3242,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1
832,CCCCC(CC)COC(=O)c1ccc(O)cc1,1
2820,NNC(=O)c1ccccc1,1
3321,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,1
1834,O=C1CCCO1,0
2997,C/C(=C\c1ccccc1)[N+](=O)[O-],1
3767,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,1
2961,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,1
2908,CCC1(CC)C(=O)C=CNC1=O,0
2114,CC(=O)NC(=O)c1ccccc1O,0
1866,COCCOCCOCCO,0
602,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],1
1333,CCN[C@@H](C)Cc1ccccc1,0
2116,CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,1
1119,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,1
67,COCC(C)N(C(=O)CCl)c1c(C)csc1C,1
1295,O=[N+]([O-])c1ccccc1CCl,1
2679,CCC(C)Cl,0
108,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,1
4320,Nc1nc(N)nc(NC2CC2)n1,1
3424,CC1=Nc2ccc3ccccc3c2C1(C)C,1
3607,CC(C)Nc1nc(N)nc(Cl)n1,0
4211,CCOc1cc([N+](=O)[O-])c(OCC)cc1N1CCOCC1,1
2306,CC/C=C\CCOC(=O)CCCCC,0
4971,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,1
2914,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,1
4020,CC=C(CC)C(=O)NC(N)=O,1
4644,Cc1oc(-c2ccccc2)nc1CCC(=O)c1ccc(CC2SC(=O)NC2=O)cc1,1
3264,Clc1cccc(Cl)c1,0
1673,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,1
2353,CCCCCCCCCCC(=O)O,0
4033,CC(C)CCOC(=O)CC(C)C,0
4281,C=COCCOCCOCCOC=C,0
4804,CCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)F,0
1805,COc1ccc2ccccc2c1,0
3235,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)c(F)c3)nc2C)ccc1OCC(=O)O,1
4899,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,1
4591,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0
3661,CCC#N,0
1074,COc1c(Cl)ccc(Cl)c1C(=O)O,0
96,[Cu]I,1
2052,OCCO[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,1
1101,O=[N+]([O-])c1cccc(O)c1,1
1944,N#CCNCC#N,0
3487,COC(=O)c1cc(C(=O)OC)cc(S(=O)(=O)[O-])c1,0
2361,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,0
195,Cc1cc(S(=O)(=O)[O-])ccc1/N=N/c1c(O)ccc2ccccc12,1
2479,CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)NC12CCC(OC)CC2,1
427,CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,1
4901,O=S(=O)([O-])c1ccc2cc(O)c(S(=O)(=O)[O-])cc2c1,0
3718,BrCCCCBr,1
1004,CCOCCC(=O)OCC,0
315,COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,1
1182,CN1CCC[C@H]1c1cccnc1,0
614,O=C1c2c(O)cccc2Cc2cccc(O)c21,0
2587,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,1
763,CCOc1ccccc1O,0
466,O=c1[nH][nH]c2ccccc12,1
1600,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,1
3345,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,1
3498,COc1ccc(C(=O)Nc2nc3ccccc3c(NCc3ccccc3)c2C#N)cc1,1
913,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,1
618,CCO[Si](OCC)(OCC)c1ccccc1,0
1510,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1
1452,O=C1OC(=O)C2CCCCC12,0
3510,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,1
1970,CN(C)c1ccc(N=O)cc1,1
3727,O=S(=O)([O-])OOS(=O)(=O)[O-],1
3635,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,0
581,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,1
3436,CCO[Si](CCCCl)(OCC)OCC,1
4913,Oc1ccccc1O,1
4926,O=[N+]([O-])c1ccc(F)c(Cl)c1,0
652,CCOc1ccc(N=Nc2ccc(N)cc2N)cc1,1
633,CN(C)CCCNCCCN,1
141,Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1,1
3904,CCCCCCOC(=O)C(C)CC,0
1786,O=[N+]([O-])C(Br)Br,1
3218,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O)C(O)C(=O)NCCC(=O)NCCS,1
2986,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,1
5057,O=C(O)/C=C/C(=O)O,1
2915,Sc1nc2ccccc2s1,1
925,CC(=O)c1ccc(OCC(=O)N2CCCCC2)cc1,1
2603,Cc1cc(C(=C2C=CC(=Nc3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)O)C=C2)c2ccc(Nc3ccc(S(=O)(=O)[O-])cc3)cc2)ccc1N,0
4946,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,1
3349,c1ccc2ncccc2c1,0
3637,Nc1c2c(nc3ccccc13)CCCC2O,0
1872,Cc1oc(C)c(C(=O)Nc2ccccc2)c1C,1
1594,CCCc1ccccc1O,1
4598,NS(=O)(=O)[O-],0
3848,CCCCCCCCCCCCCCCC(=O)OC(C)C,0
1139,ON=C1CCCCC1,0
1554,CCCNC(C)C(=O)Nc1ccccc1C,0
1578,CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1,0
1317,O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,1
5086,CN(C)c1ccccc1,0
2417,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,1
2500,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,1
4659,CCCCCC1C(=O)CCC1CC(=O)OC,0
969,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43,1
2554,NC(=O)Nc1ccccc1,0
5153,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,1
3150,N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,1
4282,CCC(C)C(=O)O,0
2977,O=NN(CCO)CCO,0
4549,CCCCC(CC)COC(C)=O,1
2549,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1
636,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,1
2851,CCCCOP(=O)(O)OCCCC,1
3081,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,1
5163,O=C=Nc1ccc(Cl)c(Cl)c1,1
1775,CC(C)=CC=O,0
3076,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1
4160,CCCCCCCCCCCCCCO,0
60,Nc1ccc([N+](=O)[O-])cc1N,1
3430,CCOC(=O)N(C)N=O,0
3505,Cc1nc(C)c(Cl)c(O)c1Cl,0
4280,O=S(O)CO[Na],1
2452,Nc1ccc(Cc2ccc(N)cc2)cc1,1
3271,CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32,1
81,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,1
3226,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,1
1753,Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],1
2534,OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,0
3217,O=C([O-])[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1.O=C([O-])[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1,1
653,c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1,1
824,CCNC(=S)NCC,1
5055,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0
3647,[S-]c1nc2ccccc2s1,1
957,OCCCCCO,1
3518,C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1,1
3104,CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1,1
3202,CC1(C)C(=O)N(Cl)C(=O)N1Cl,1
2766,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,1
4596,Nc1ccncc1,0
1269,CCCCOP(=O)(OCCCC)OCCCC,1
4690,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,1
1249,O=Cc1ccccc1C=O,1
3052,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,1
1000,NC1CCCCC1N,0
2777,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,1
1603,CC(C)NCC(O)c1ccc([N+](=O)[O-])cc1,0
2614,OCC(O)c1ccccc1,0
2725,CC(O)CCl,0
2796,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,0
5053,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H]([NH2+]C)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.O=C([O-])c1ccccc1,1
2978,CCCCN(CCCC)N=O,0
354,Cc1cccc(/N=N/c2ccc(N(C)C)cc2)c1,1
4958,CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,1
1524,CC(=O)Nc1cccc(C)c1,0
2274,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,1
5172,CC(=O)SC[C@@H](Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,0
3582,CCCCCc1cc(O)cc(O)c1,1
1059,CCC[N+]1(C)CCCC1,0
3643,C=CCCl,1
4940,CNc1c2c(nn1C)CCCC2,0
4739,CCC(=O)OCCC(C)CCC=C(C)C,1
1870,COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,1
1978,CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,0
238,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.O=C([O-])c1cc2ccccc2c(Cc2c(O)c(C(=O)[O-])cc3ccccc23)c1O,1
3842,O=C1CC[C@H](C(=O)N2CCCCC2)N1,0
4154,O=[N+]([O-])c1cccc(S(=O)(=O)NCCNS(=O)(=O)c2cccc([N+](=O)[O-])c2)c1,1
1615,CCOCCOCC,0
3156,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,1
275,C=C(C)OC(C)=O,0
3669,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,1
4440,O=C(O)c1ccccn1,0
1421,OCCNCc1ccccc1,0
4223,C=CCOC(=O)c1ccccc1C(=O)OCC=C,1
2455,OCc1ccco1,0
1557,c1ccc2c(c1)ccc1ccccc12,0
1447,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,1
4442,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,0
1456,CCBr,0
1648,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0
4888,CCCCCCCCCCC=O,1
3398,CCCC(=O)OCCC(C)C,0
2150,COP(=O)(O)OC,0
3449,Nc1ncc([N+](=O)[O-])s1,1
5169,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,0
4874,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,1
3980,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,1
947,O=[PH](Oc1ccccc1)Oc1ccccc1,1
3421,C[Si](NC1CCCCC1)(NC1CCCCC1)NC1CCCCC1,0
4858,Cc1cccc(O)c1C,0
2525,O=C(C(Cl)Cl)N1CCOC12CCCCC2,1
3279,OCCO,0
5096,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)CC)CC[C@@H]12,1
870,NC(=O)Nc1ccc(Cl)c(Cl)c1,1
1136,c1ccc(Oc2ccccc2)cc1,0
2301,Oc1ccc2c(c1)Cc1ccccc1-2,1
5107,Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,1
1808,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,1
1472,CC(C=O)Cc1ccc(C(C)C)cc1,0
4075,Brc1ccccc1-c1ccccc1,0
1374,COc1ccc(/C=N\NC(=O)c2ccncc2)c(C(=O)O)c1OC,1
2352,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,1
2879,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,1
2288,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,1
1817,CCCC[Sn](Cl)(Cl)CCCC,1
1550,O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,1
2040,CCCCCCC(C=O)=Cc1ccccc1,1
2280,CC(c1cc2ccccc2s1)N(O)C(N)=O,1
3708,CCO[Si](CCCN)(OCC)OCC,0
4250,COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1,1
2346,Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,1
4016,CC=Cc1ccc(OC)cc1,0
4443,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,1
4399,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
424,O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1,0
316,CCNC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0
